id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1400574582475386537,Aconchego na Glória,690326279,Leandro,,Glória,-22.92059,-43.17923,Entire home/apt,146.0,2,3,2025-08-23,0.57,1,350,3,
29484018,Verde e sossego em Sta Teresa - zona Sul Rio-RJ,11398067,Andre,,Santa Teresa,-22.92458,-43.18953,Entire home/apt,176.0,2,27,2025-06-22,0.33,1,252,3,
826678988828881786,Linda casa c/ piscina no Recreio,194598310,Carlos,,Recreio dos Bandeirantes,-23.014915637728365,-43.480876669924726,Entire home/apt,,10,0,,,4,0,0,
1412288916871807617,hostel anatem feminino no vidigal  (cama 3),544324369,Janaina,,Vidigal,-22.99632,-43.2419,Shared room,,1,0,,,7,365,0,
1340534997418417649,Quarto Solteiro Casa Rústica Praia  Copacabana Rio,185563014,Isabela,,Copacabana,-22.97854,-43.19062,Private room,1279.0,2,1,2025-05-05,0.21,4,231,1,
1366878580681670364,Praia… conforto e natureza!,568619136,Luciane,,Barra da Tijuca,-22.9842695,-43.3830233,Entire home/apt,2046.0,6,0,,,1,364,0,
10670624,Prédio em frente à praia de Ipanema,36468023,Irani,,Ipanema,-22.98746,-43.19983,Entire home/apt,750.0,3,38,2025-01-27,0.34,1,124,5,
40179793,Apt incrível com 2 qtos no melhor ponto Copacabana,86197231,José Guilherme,,Copacabana,-22.97159767150879,-43.188961029052734,Entire home/apt,321.0,3,53,2025-09-17,0.92,1,217,15,
664613500258539473,Apto at Arpoador Ipanema Beach,21218739,Pedro,,Ipanema,-22.987574992587717,-43.1944325111145,Entire home/apt,501.0,5,139,2025-09-22,3.58,31,207,40,
53878606,Favela Experience linda vista e paz,380418292,Bruno,,Vidigal,-22.99287,-43.23744,Entire home/apt,186.0,2,52,2025-09-14,1.17,6,247,19,
1394170963081567042,Barra da Tijuca 2 Bedroom Apartment on the beach,684939088,Travelnest,,Barra da Tijuca,-23.01118,-43.32907,Entire home/apt,4356.0,1,0,,,1,365,0,
47559375,Studio no Coração do Leblon,375576360,Juliana,,Leblon,-22.98213,-43.22429,Entire home/apt,243.0,2,29,2025-09-15,2.44,1,56,29,
17996707,SUITE A- Casal RocknRio/Riocentro/MapBand,36802283,Rodrigo Castro,,Camorim,-22.97575,-43.41482,Entire home/apt,190.0,2,30,2025-04-05,0.41,2,84,1,
1347298697250985359,"Conforto e Localização Imbatível em Botafogo, RJ!",162653285,Carolina,,Botafogo,-22.9527173,-43.1907006,Entire home/apt,265.0,3,1,2025-05-05,0.21,1,358,1,
974203093653895994,Lindo Apartamento ao lado do sambódromo,35380914,Matheus,,Centro,-22.9070293,-43.1941657,Entire home/apt,110.0,2,70,2025-09-03,3.04,1,308,42,
1371167348819981674,Apartamento em Copacabana,229095325,Luana,,Copacabana,-22.980812745203544,-43.19140926003456,Entire home/apt,255.0,2,21,2025-09-20,3.77,3,99,21,
1398668836939674277,Quarto e sala Nsa Senhora de Copacabana posto 6,665090916,Carlos Felipe,,Copacabana,-22.982243991047905,-43.19039371941117,Entire home/apt,500.0,1,3,2025-05-04,0.56,8,334,3,
1424669713378053890,Loft Relax - Jardim Oceânico,575926523,Marjorie,,Barra da Tijuca,-23.014653241533917,-43.30609582364559,Entire home/apt,344.0,3,7,2025-09-14,1.78,5,41,7,
9628698,Terraço charmoso no Recreio para Casal,29464691,Emma,,Recreio dos Bandeirantes,-23.02105,-43.468,Private room,,2,11,2024-12-31,0.16,2,0,1,
1357910416158366436,Flat Resort Mar,372674390,João Pedro,,Recreio dos Bandeirantes,-23.02964582969375,-43.47503570053058,Entire home/apt,356.0,1,13,2025-09-10,1.76,3,91,13,
820219471461374398,Andrada Studio,4884558,Anselmo,,Copacabana,-22.981771472705564,-43.19040979629517,Entire home/apt,291.0,5,26,2025-08-25,0.93,9,199,12,
35037045,Quiet and close to everything!,139844751,Fabiana Éboli Corrêa,,Centro,-22.91743,-43.18811,Private room,,3,5,2025-05-04,0.07,1,32,2,
893494612042375501,Quarto de solteiro Zona Sul Rio,1443646,Mônica,,Laranjeiras,-22.93582820793806,-43.18232657887975,Private room,100.0,3,18,2025-08-31,0.65,4,50,8,
32225712,Tranquility Copacabana,177290365,Ieda,,Copacabana,-22.97822,-43.19503,Entire home/apt,410.0,3,0,,,2,157,0,
540389275449741760,Dormitório exclusivo-c chuveiro-Metrô prx.,313433669,Ronen,,Tijuca,-22.92405128479004,-43.22214889526367,Private room,96.0,5,54,2025-07-24,1.2,3,133,18,
1200095490719410459,Apto inteiro praia de Copacabana,300345368,Jhonata,,Copacabana,-22.970026597960004,-43.18498708903295,Entire home/apt,142.0,1,119,2025-09-22,8.19,2,69,102,
803043769022806681,Apartamento Premium no coração de Ipanema,122039698,Mateus,,Ipanema,-22.983903389513166,-43.19520693272352,Entire home/apt,361.0,1,4,2025-04-21,0.13,1,92,1,
1485647837969587539,Apartamento Copacabana,425018988,Rafaela De Souza Teixeira Laurya,,Copacabana,-22.971612,-43.1885808,Entire home/apt,604.0,5,0,,,12,365,0,
1459462774594203266,Equipado Copa perto praia metrô,104627722,Marina,,Copacabana,-22.97459,-43.18917,Entire home/apt,507.0,5,0,,,1,58,0,
40129155,Apartamento com vista. Ótima localização.,274320086,Cinthia,,Botafogo,-22.94637,-43.18102,Entire home/apt,243.0,2,168,2025-09-21,2.37,1,114,31,
22651110,4.  ROCK IN RIO | Riocentro | Barra Olimpica,145036386,Amanda,,Jacarepaguá,-22.9754,-43.41148,Shared room,125.0,1,21,2025-08-24,0.22,7,357,2,
1245103969590036157,3 quartos - Fim de Ano Perfeito!,429575535,Amanda Gabriela Oliveira Da Silveira,,Barra da Tijuca,-22.97415748661112,-43.38978193684368,Entire home/apt,1620.0,2,0,,,2,365,0,
1508763108387022998,"2 Quartos Leblon, Dias Ferreira R4U64",27994357,Henrique,,Leblon,-22.98522,-43.228,Entire home/apt,750.0,5,0,,,34,346,0,
1211080704823882834,Loft vista lateral mar,592770334,Carlos,,Copacabana,-22.97767,-43.18837,Entire home/apt,290.0,5,4,2024-09-08,0.3,1,126,0,
1438457557147242907,Apartamento de Luxo para casal,699357448,Wesley,,São Conrado,-22.9980396,-43.2568208,Entire home/apt,730.0,1,0,,,1,120,0,
1340743747514991416,Leblon comfort: 1 bedroom flat at the heart of Rio,7305490,Rodrigo,,Leblon,-22.978703,-43.2241302,Entire home/apt,182.0,1,25,2025-07-25,3.23,27,178,25,
1134798908689929990,Apartamento com 2 quartos sendo 1 suite,311022206,Clei,,Jacarepaguá,-22.97114524771643,-43.413688279688365,Entire home/apt,200.0,1,0,,,1,364,0,
560018310831471272,1BDR 3 blocks from the beach | SL 363/1004,6000862,Omar,,Copacabana,-22.98315,-43.19444,Entire home/apt,201.0,1,47,2025-08-19,1.07,232,277,7,
1357396986236771457,Sua casa em Copacabana!,32087374,Luiza,,Copacabana,-22.96669390402,-43.180277135353926,Entire home/apt,560.0,3,11,2025-08-20,2.06,1,156,11,
9940113,Urq216| Studio in Leblon for 4 people,1982737,Estadia,,Leblon,-22.98081,-43.22507,Entire home/apt,235.0,1,64,2025-09-06,0.54,124,216,13,
52883136,Apartamento espaçoso no coração da Tijuca,262191947,Gabriela,,Tijuca,-22.92259,-43.23338,Entire home/apt,550.0,3,2,2023-02-22,0.05,1,358,0,
1408130541102776740,Praia de Copacabana Studio Copacabana 2 min,551365422,Sayo,,Copacabana,-22.972846419898843,-43.188333101570606,Entire home/apt,615.0,4,0,,,1,293,0,
835931924556075626,"Apartamento, posto 2 Copacabana.",502560254,Aline,,Copacabana,-22.9652504,-43.1784005,Entire home/apt,180.0,1,72,2025-08-31,2.34,1,118,30,
1019097965496960010,"Excelente apartamento, segunda quadra da praia",404052111,Ana,,Copacabana,-22.98548773567728,-43.19241039454937,Entire home/apt,579.0,5,4,2025-05-05,0.18,2,303,3,
53394352,MS92 Apartamento em Copacabana.,137007102,Fabiana Motti,,Ipanema,-22.98757,-43.19126,Entire home/apt,630.0,3,31,2025-07-21,0.68,13,16,1,
33407567,Quarto e sala em Botafogo bem próximo ao Metrô,217157453,Renato Landim,,Botafogo,-22.95328,-43.18331,Entire home/apt,736.0,2,7,2025-05-04,0.1,1,260,2,
53550598,Rock in Rio - Apartamento Vargem Pequena,297677117,Márcio,,Vargem Pequena,-22.98466,-43.4638,Entire home/apt,792.0,1,4,2022-11-13,0.11,2,268,0,
1146513689727492983,ap simples conforto,575071230,Marinez,,Ipanema,-22.98682483197513,-43.20043925195933,Private room,640.0,3,0,,,2,365,0,
1048024401986502666,Apê Completinho Boho Chic|Catete|Flamengo,423392969,Thiago,,Catete,-22.926378900790077,-43.17885171646939,Entire home/apt,204.0,2,28,2025-08-24,1.3,7,22,11,
1344486819545309990,"Apt Vista Pão de Açúcar, reformado no Flamengo",542479240,Elisabeth,,Flamengo,-22.927055700948472,-43.17372880876064,Entire home/apt,323.0,2,31,2025-09-09,4.56,3,73,31,
922447578199888461,Aluguel de quarto para Rock in Rio,366036721,Greici,,Jacarepaguá,-22.9644401,-43.410487,Private room,316.0,1,0,,,1,263,0,
1508366581373185911,espaço e aconchego,155964710,Marilana,,Copacabana,-22.967539,-43.18858600000001,Entire home/apt,645.0,2,0,,,8,307,0,
41205431,RIOCOPACABANA,18972245,Maria,,Copacabana,-22.97143,-43.18674,Entire home/apt,428.0,3,8,2025-01-05,0.18,4,48,1,
1063223019148294371,Apartamento em Guaratiba,164164415,Emily,,Guaratiba,-22.96527310338632,-43.651548384683245,Entire home/apt,350.0,1,0,,,1,269,0,
54106540,Loft encantador em Copacabana próximo à praia,235563789,Natalia,,Copacabana,-22.96718,-43.18885,Entire home/apt,174.0,3,123,2025-09-22,2.76,1,231,33,
1112540083780316366,Cobertura do Pontal,557774290,Clenir,,Recreio dos Bandeirantes,-23.029137669134563,-43.4779979288578,Entire home/apt,306.0,3,3,2025-04-19,0.19,1,360,2,
948084849278040702,Suíte maravilhosa na Barra da Tijuca,303124704,Marco,,Camorim,-22.9834562,-43.4151355,Entire home/apt,,3,3,2024-09-15,0.15,4,109,0,
13981544,Cobertura - Aluguel para Olimpíadas - 187 m² - 5Q,83422725,Vivian,,Freguesia (Jacarepaguá),-22.9356,-43.3371,Entire home/apt,3461.0,25,0,,,1,363,0,
721907340275914485,Apartamento em Copacabana!,475358510,Rogerio,,Copacabana,-22.96445,-43.17667,Entire home/apt,344.0,2,18,2025-01-02,0.5,2,358,1,
1312268350330775484,"Quarto 2, piscina, a 5 min Praia do Recreio, Varge",108643221,Celso Teixeira,,Vargem Grande,-22.97384,-43.49344,Private room,81.0,1,1,2025-04-22,0.19,28,364,1,
1284874883792917422,"Vista lateral Praia de Copacabana, em frente ao Ro",27229964,Beatriz,,Copacabana,-22.974937541498328,-43.1891209204051,Entire home/apt,596.0,2,31,2025-09-01,2.9,43,43,31,
1062954337785154322,Apt Leblon,358988314,Mariana,,Leblon,-22.98416360139752,-43.2292421710895,Entire home/apt,660.0,2,2,2025-04-21,0.1,1,88,1,
1502383123861385244,Golden Corner Copacabana,717090237,Kawe,,Copacabana,-22.9749739,-43.1918053,Private room,112.0,1,0,,,1,90,0,
1041579242448846724,Praia Copacabana a 1 minuto caminhando Promoção,408071697,Gabriela,,Copacabana,-22.977978496893574,-43.1910418354694,Entire home/apt,172.0,3,39,2025-09-14,1.93,25,154,20,
8063607,Quarto com vista para o Cristo Redentor,41194675,Kathryn,,Botafogo,-22.95321,-43.18842,Private room,130.0,5,96,2025-06-23,0.81,2,150,6,
1333419609311497792,Apartamento perto da praia no Recreio,544434135,Caroline,,Recreio dos Bandeirantes,-23.02805,-43.47566,Entire home/apt,176.0,2,2,2025-09-14,2.0,3,73,2,
1118244517839671517,Apartamento em Copacabana,213564943,Karine,,Copacabana,-22.965674553107405,-43.1814780458808,Entire home/apt,385.0,1,11,2025-06-25,0.65,2,349,9,
1430745767872955944,Apartamento completo na Rocinha,552795155,Carolina,,Rocinha,-22.98709983513717,-43.24657592922449,Entire home/apt,138.0,2,3,2025-09-14,2.5,1,355,3,
1081306932591689045,Mediterrâneo Barra Flat - Triopetra,2513825,Newton,,Barra da Tijuca,-23.00357379006554,-43.3422942334438,Entire home/apt,192.0,2,44,2025-08-29,2.28,62,163,34,
1453111595626305527,Quarto forte de Copacabana 1,93729423,Fernanda,,Copacabana,-22.9832192,-43.1919477,Private room,150.0,2,1,2025-07-25,0.46,12,102,1,
1075427992712266431,Studio em Copa - Localização e conforto no Posto 6,38117414,Lilian,,Copacabana,-22.982016137853613,-43.19054688623047,Entire home/apt,206.0,4,55,2025-09-21,2.78,3,214,33,
1482042658679608985,Apartamento reta da praia,657654549,Diego Henrique Theodoro Pinto,,Copacabana,-22.96902,-43.18712,Entire home/apt,259.0,1,8,2025-09-22,5.85,5,128,8,
1307498199876033886,Aconchego a uma quadra da praia em Copacabana,437640402,Juliana,,Copacabana,-22.980292,-43.1914773,Entire home/apt,245.0,3,11,2025-08-19,1.59,1,31,11,
920490860133457706,no coração de Copacabana. vem!,428975458,Maria Sirlane,,Copacabana,-22.97149345547732,-43.1872159615159,Entire home/apt,202.0,5,24,2025-08-25,1.05,2,143,12,
1288321961862983957,"Apto funcional 2 quartos, garagem  Rio Centro",27909203,Sandra Cristina Do,,Jacarepaguá,-22.972063228707405,-43.41165385374182,Entire home/apt,169.0,3,7,2025-08-25,0.67,13,363,7,
1480586598208985271,SUH Copacabana 71 Princess Beach,310319158,Suellen,,Copacabana,-22.96252,-43.17544,Entire home/apt,255.0,1,4,2025-09-04,2.73,124,324,4,
1252050862350953259,Copacabana av prado júnior 78,597142713,Robson,,Copacabana,-22.965650092027587,-43.17563178884661,Entire home/apt,550.0,7,0,,,9,351,0,
1160370032543425246,Suíte Verano Stay,35863235,Anderson,,Jacarepaguá,-22.96947,-43.38908,Entire home/apt,233.0,1,0,,,2,361,0,
1410980455345881685,Quarto com Vista pro Cristo,15803736,Caio,,Humaitá,-22.95793,-43.19841,Private room,300.0,3,0,,,1,91,0,
1505341310215289089,Beca07/Copacabana/Vista Lateral,363331656,Ana Caroline,,Copacabana,-22.96356,-43.17365,Entire home/apt,245.0,2,1,2025-09-15,1.0,6,95,1,
700071170003431484,Saleta Quarto 33 m2 Leblon,258595706,Gustavo,,Leblon,-22.97743902031606,-43.22490404289552,Entire home/apt,216.0,4,5,2025-05-05,0.15,1,37,3,
1391477300412983215,Hum302D| micro studio in Leblon 5 min from beach,1982737,Estadia,,Leblon,-22.98327,-43.22215,Entire home/apt,133.0,1,6,2025-09-05,1.1,124,198,6,
13591300,Charming Chic Apartment in Copa!,652353,Roderick,,Copacabana,-22.96505,-43.17949,Private room,457.0,2,47,2025-03-09,0.43,1,311,2,
1389269713144057877,Cobertura de 4 quartos  Ipanema,444017356,Rafael,,Ipanema,-22.98397203781029,-43.19850554944571,Entire home/apt,1962.0,2,15,2025-09-20,2.81,2,165,15,
784825370346809486,Lindo apart 2 quartos vista para Cristo! Botafogo,286987701,Daniele,,Botafogo,-22.9525656,-43.1897724,Entire home/apt,,3,38,2024-06-03,1.14,1,0,0,
1447769929513998499,"Single room with computer, inter",669289828,Jerusa,,Pechincha,-22.92882,-43.35577,Private room,228.0,1,0,,,1,365,0,
1418963226604012260,"Casa na Ilha dos amores, Paquetá.",687363234,Maria,,Paquetá,-22.76433302611119,-43.10688023246,Entire home/apt,617.0,1,0,,,1,365,0,
812166741180206172,Pão de Açúcar a metros da Praia de Copacabana,160440618,Elaine,,Botafogo,-22.955897958850745,-43.1745481114875,Entire home/apt,7146.0,1,21,2025-02-15,0.65,2,258,2,
638305589129224124,"Apartamento espaçoso no Flamengo, perto do metrô",29023432,Francisco José,,Flamengo,-22.933931,-43.17712,Entire home/apt,523.0,5,27,2025-06-23,0.69,1,304,8,
2174198,StaTeresa house with green yard!,11090818,Diana,,Santa Teresa,-22.92027,-43.19165,Entire home/apt,,1,26,2025-05-28,0.22,2,0,2,
589233,ipanema 22 studio with queen bed,4307081,Nereu A,,Ipanema,-22.98337,-43.20612,Private room,537.0,4,11,2023-03-20,0.07,53,354,0,
5850890,Excelente Loft em Copacabana a 100 metros da praia,30379336,André,,Copacabana,-22.963941062086302,-43.178193547588975,Entire home/apt,342.0,2,54,2025-08-24,1.93,4,91,24,
1232738969979416007,Apto a 1 quadra da praia de Copacabana,236966023,Cláudio Ribeiro,,Copacabana,-22.9724,-43.18927,Entire home/apt,228.0,3,1,2024-11-08,0.09,1,240,1,
1346633156146685580,Veja o Cristo do seu quarto.,7913558,Pedro Jorge,,Laranjeiras,-22.937778904959004,-43.19035033439331,Private room,160.0,1,0,,,1,359,0,
1183376110112521720,Quarto no melhor do Leblon com Ar Condicionado,100245625,Andréia,,Leblon,-22.98281109065516,-43.21581996381348,Private room,255.0,2,32,2025-09-08,2.11,4,60,23,
1258856202091015122,Apartamento aconchegante a 500m praia Copacabana,651095404,Lair De Souza,,Copacabana,-22.967566214381183,-43.18494955417252,Entire home/apt,190.0,3,10,2025-05-04,1.2,2,211,10,
1081320573695827400,Apartamento Av. Atlantica lado Hotel Emiliano,559686793,Milken,,Copacabana,-22.98237,-43.19015,Entire home/apt,249.0,1,7,2025-04-28,0.96,1,110,7,
2657131,Ipanema - 2a quadra praia-8o andar-vista Cristo,13596474,Luisa,,Ipanema,-22.98485,-43.20936,Entire home/apt,258.0,2,44,2025-07-24,0.31,10,208,8,
622603121037465598,"Barra!!!Flat lindo com piscina!
Vista para o Mar!",74652696,Andreia,,Barra da Tijuca,-23.00913,-43.35926,Entire home/apt,333.0,3,22,2025-06-24,0.57,32,190,4,
1467272540701890520,Brazilian vibes by the beach,3828394,Yulia,,Copacabana,-22.9790788,-43.190107,Entire home/apt,391.0,2,10,2025-09-14,4.23,5,89,10,
2298212,Penthouse at Copacabana Beach,11631956,Carlos Antonio,,Copacabana,-22.96219,-43.17802,Entire home/apt,345.0,3,88,2024-04-13,0.62,1,156,0,
26220434,Perfect Copacabana,8156211,Giovanna,,Copacabana,-22.97076,-43.18467,Entire home/apt,256.0,3,96,2025-09-03,1.1,7,208,13,
3112937,Loft Joá,149407,Rico,,São Conrado,-22.99739,-43.27448,Private room,,2,0,,,23,365,0,
1232534722525841754,Super Luxo Leblon,78463246,Thiago,,Leblon,-22.983625325771943,-43.21763247301635,Entire home/apt,,2,27,2025-09-21,2.14,4,341,25,
13847588,Apartamento Copacabana,81757392,Andre,,Copacabana,-22.97083,-43.18908,Entire home/apt,450.0,4,1,2016-08-17,0.01,1,350,0,
697185030081844105,Suíte com piscina e acessibilidade próximo à praia,70426798,Márcia,,Recreio dos Bandeirantes,-23.0209263,-43.5209828,Private room,281.0,2,13,2025-03-04,0.35,8,265,1,
1368071301292671132,Apartamento Luxuoso em Copacabana,681902608,Jean,,Copacabana,-22.966006,-43.1867752,Entire home/apt,561.0,2,2,2025-09-25,2.0,1,318,2,
1127809767188486269,"Quarto com Cama Box casal, guarda roupa e ar cond.",549501642,Rosana Maria,,Barra da Tijuca,-23.0098274,-43.4295378,Private room,309.0,1,0,,,3,263,0,
1295166193888800401,Suítes conforto,189719037,Elaine,,Camorim,-22.9752762,-43.4144449,Entire home/apt,,2,0,,,2,0,0,
13345204,conjugado mobiliado com net HD e Internet wifi,75614614,Braulio,,Botafogo,-22.95241,-43.19277,Entire home/apt,400.0,30,0,,,1,358,0,
1356808954811884124,Cinelandia Space: Rio best city center location,245818306,Andre,,Centro,-22.91146,-43.17774,Entire home/apt,120.0,2,38,2025-09-17,5.51,2,87,38,
280765,STUDIO RIO LAPA CARNIVAL,1464031,Erika,,Santa Teresa,-22.91543,-43.18419,Entire home/apt,120.0,3,11,2025-07-30,0.07,4,0,8,
750863609868529685,In Leme - Encanto e Magia,47584281,Renato Silva Vianna,,Jacarepaguá,-22.96798,-43.39253,Entire home/apt,713.0,1,2,2023-09-10,0.06,160,365,0,
1497815423577647223,Apartamento,439262718,Kecia,,Vargem Grande,-23.010206490113493,-43.51644898776902,Entire home/apt,220.0,1,0,,,1,356,0,
1298138346518661182,Apto 442 Copacabana,279169662,Ernesto,,Copacabana,-22.9682612,-43.1870783,Entire home/apt,225.0,2,3,2025-08-18,0.34,2,338,3,
761465978264494382,Tabas | Lindo apê de 2 quartos - Flamengo | FL0002,341887136,Leonardo,,Flamengo,-22.93626,-43.17926,Entire home/apt,496.0,2,3,2024-03-30,0.09,26,364,0,
1273224133104259901,charme e conforto na Barra!,31689748,Pedro,,Barra da Tijuca,-23.00528166218221,-43.3390873298049,Entire home/apt,870.0,3,1,2025-03-05,0.14,6,359,1,
1186313681834844598,Pacca Home,439359909,Flavio,,Copacabana,-22.96470132104432,-43.17675241498388,Entire home/apt,389.0,2,8,2025-06-22,0.63,1,260,6,
54210958,1 Quarto e Sala em COPA – boa localização,91654021,Daniel,,Copacabana,-22.96287,-43.17792,Entire home/apt,210.0,3,1,2022-09-11,0.03,151,90,0,
1241516604300133789,Condomínio de luxo no Recreio,227400344,Carol,,Barra da Tijuca,-23.00954,-43.43921,Entire home/apt,374.0,4,0,,,1,365,0,
780374995655730088,Apt charmoso no Jardim Botânico,284293840,Francisco,,Jardim Botânico,-22.96169,-43.21764,Entire home/apt,817.0,4,2,2025-01-02,0.06,1,169,1,
1060074637331419251,Apto 02 suítes - Vista Mar Barra da Tijuca - RJ,553970984,Eduardo,,Barra da Tijuca,-23.01034,-43.35699,Entire home/apt,618.0,2,3,2024-09-15,0.15,1,94,0,
1045822411004863934,Praia Leme Verde Mar 3 Quartos,1243500,Regina,,Leme,-22.9624451,-43.1733142,Entire home/apt,568.0,30,0,,,5,83,0,
958139358759046072,Apartamento na praia do Recreio - Rio de Janeiro,434693726,Vania,,Recreio dos Bandeirantes,-23.028555741444883,-43.47011057301635,Entire home/apt,,3,6,2025-04-21,0.26,2,90,1,
550478539518032095,SN Imóveis: kitnet perto da Barra 21,27909203,Sandra Cristina Do,,Pechincha,-22.93051,-43.35659,Entire home/apt,108.0,3,38,2025-08-25,0.86,13,270,7,
1115102583453729470,"Apartamento em Rio de Janeiro, Leblon",394162611,Luciane,,Leblon,-22.98057928097408,-43.222917237426,Entire home/apt,279.0,2,10,2025-09-22,3.06,1,71,10,
47765948,🌅ACONCHEGANTE APARTAMENTO EM COPA PRÓXIMO A PRAIA🌅,227451990,Tereza Cristina,,Copacabana,-22.96465,-43.17903,Entire home/apt,257.0,3,25,2025-02-12,0.52,1,85,2,
23397550,"Studio aconchegante e prático, pertinho do metrô",174446206,Michel,,Glória,-22.92042,-43.17794,Entire home/apt,244.0,4,10,2025-04-22,0.13,1,268,2,
1013773087906288953,"Loft  melhor área da Lapa,  WIFI, Metro, AR,",544126097,Ema Isabel,,Centro,-22.914777418936595,-43.17737907168446,Entire home/apt,214.0,2,11,2025-06-23,0.49,1,259,4,
1510446713236080288,Blue house Pontal room,719034652,Bruno,,Recreio dos Bandeirantes,-23.0307049,-43.4783507,Private room,323.0,1,0,,,1,365,0,
889743506842674225,Apart hotel em frente à praia,437395660,Lorhanna,,Barra da Tijuca,-23.0093514,-43.3448529,Entire home/apt,740.0,3,5,2025-01-02,0.22,1,357,1,
582490361983890659,Apt com varanda e churrasqueira a 300mt da praia,267362995,Daniele,,Recreio dos Bandeirantes,-23.02884,-43.47313,Entire home/apt,379.0,1,21,2025-01-04,0.49,1,358,3,
1215977639690562811,Studio /piscina academia Casa Mauá Rio de Janeiro,378912262,Meroli,,Centro,-22.9001411,-43.1799214,Entire home/apt,227.0,1,29,2025-08-30,2.13,6,139,25,
1338507601118178848,Cozinha completa-Centro do Rio-Consulado Americano,674193470,Walter Sergio Tardin,,Centro,-22.89847429603973,-43.17996251126058,Entire home/apt,279.0,7,14,2025-08-22,1.83,1,186,14,
694344049747311637,2 Quartos Ipanema RP53,27994357,Henrique,,Ipanema,-22.984854367220823,-43.19535110145807,Entire home/apt,750.0,4,1,2022-09-11,0.03,34,89,0,
1362531594089071185,Conjugado silencioso em Copa.,16920213,Adalberto,,Copacabana,-22.9701125,-43.18529480000001,Entire home/apt,142.0,1,20,2025-09-25,2.88,1,260,20,
1431373011202209431,Leblon próximo a tudo,698095250,Aracy Da Rosa Franco Marchon,,Leblon,-22.9836161,-43.2159751,Entire home/apt,465.0,2,8,2025-09-21,3.16,1,64,8,
9583474,"Lindo apto Leblon, 5 min da praia",16828885,Carla,,Leblon,-22.9829,-43.22235,Entire home/apt,478.0,3,307,2025-09-21,2.59,1,52,36,
990691282155194489,Apartamento Jardim Botânico Aconchegante,525729711,Rita,,Lagoa,-22.973682347495817,-43.22226505726576,Entire home/apt,303.0,3,0,,,1,143,0,
1213416663904613318,Rio259 - Luxury villa in São Conrado,22805631,Latin Exclusive,,São Conrado,-22.990359352995547,-43.27373247804744,Entire home/apt,9288.0,5,0,,,36,358,0,
1101564333699190472,Apartamento completo a 2 min da Praia do Recreio,546406788,Adriana,,Recreio dos Bandeirantes,-23.0274695,-43.47169239999999,Entire home/apt,582.0,1,37,2024-11-21,1.96,2,119,4,
14328866,Aluguel melhor do Parque Olímpico!,87620912,Jane,,Taquara,-22.91824,-43.38548,Entire home/apt,333.0,5,11,2023-02-22,0.1,1,179,0,
1376354759236478980,kichenet económica con Wifi,556108428,Natacha,,Centro,-22.91062,-43.19062,Private room,93.0,1,6,2025-09-23,1.22,5,82,6,
1294161928246358919,Apartamento delicioso na Gávea.,65732034,Isabel,,Gávea,-22.97208,-43.22807,Entire home/apt,1200.0,3,2,2025-03-05,0.28,2,361,2,
1484336678165475147,Flat ideal para eventos e lazer,712589216,Zilea,,Jacarepaguá,-22.9728867,-43.4083295,Entire home/apt,290.0,1,2,2025-09-14,1.43,2,347,2,
46660340,Rio de Janeiro - Entre Copacabana e Ipanema,427197511,Carlos,,Copacabana,-22.98361,-43.19013,Entire home/apt,302.0,3,156,2025-08-22,2.67,1,26,26,
1086304694112195023,Suíte Via Premiere/ próxima ao Rio Centro,98040033,Patricia,,Camorim,-22.98037227427548,-43.42261299490929,Entire home/apt,,1,46,2025-05-25,2.58,18,0,20,
3047810,ECONOMIC ROOM FOR STUDENTS,556738,Casa Da Carmen E,,Santa Teresa,-22.91898,-43.17949,Private room,,90,7,2025-05-19,0.05,5,27,1,
10170491,"Copacabana Apartment, 30 mts. from the beach",16498451,Daniel,,Copacabana,-22.96882,-43.18038,Entire home/apt,529.0,3,140,2025-09-16,1.19,1,142,16,
1450851870449729589,Cobertura Pé na Areia - RJ,248540068,Sergio,,Barra da Tijuca,-23.00876710287628,-43.34442115493388,Entire home/apt,765.0,2,0,,,15,256,0,
28741867,Excellent bedroom at great location in Copacabana.,32496240,Ronaldo,,Copacabana,-22.96853,-43.18824,Private room,158.0,2,184,2025-09-23,2.16,1,150,45,
43715082,Copacabana 4 pessoas Pertinho da Praia,348293564,Juliana,,Copacabana,-22.9669,-43.18198,Entire home/apt,159.0,1,47,2025-09-02,0.79,14,72,19,
1366160098117340254,Elegance and comfort - 2 blocks from Leblon beach,2179621,Ingrid,,Leblon,-22.98315,-43.21599,Entire home/apt,762.0,2,20,2025-09-07,3.08,1,227,20,
1384776113489491936,Refúgio familiar no Leblon!,274041079,Shirlei,,Leblon,-22.985705643390155,-43.2331233099103,Entire home/apt,1328.0,3,5,2025-09-08,0.94,5,198,5,
1494410495837915611,Qt1 completo + Ar + Geladeira + Vent / ZS do Rio,134869024,Arlindo,,Humaitá,-22.955464784101803,-43.19919168949127,Private room,145.0,1,1,2025-09-11,1.0,7,348,1,
821590210039236935,M100 - Flat 3 minutes from Copacabana beach,51227019,Pedro,,Copacabana,-22.97348,-43.18591,Entire home/apt,243.0,3,39,2025-09-01,1.22,24,40,15,
